"Region","year","RptArea","Log_rfharv","Gui_pelharv","gui_pBRFinPel","gui_var_pBRFinPel","GuiBRF","var_GuiBRF","sqrt_GuiBRF","GuiBRF_UPRLWR95","blank","PRIV_rfharv","var_PRIV_rfharv","priv_pBRF","priv_var_pBRF","PRIV_BRF","var_PrivBRF","sqrt_PrivBRF","PrivBRF_UPRLWR95","blank2","TotalBRFharv","var_totalBRFharv","sqrt_totalBRF","TotalBRF_UPRLWR95"
"SC",2008,"AFOGNAK",2670,2069,0.826771654,0.001136669,1710.590552126,4865.808325109,69.7553462116632,136.72047857486,NA,728.48380179338,162452.346797263,0.693333333,0.002873273,505.082102333915,80084.2313662141,282.991574726553,554.663486464044,NA,2215.67265445992,84950.0396913231,291.461900925872,571.26532581471
"SC",2009,"AFOGNAK",3763,3206,0.736111111,0.002735937,2359.972221866,28121.153354532,167.69362943932,328.679513701067,NA,1026.69833189082,322679.892423215,0.558823529,0.003679698,573.743185045641,105833.85156385,325.32115142402,637.62945679108,NA,2933.71540691164,133955.004918382,365.998640596359,717.357335568863
"SC",2010,"AFOGNAK",3032,1971,0.535353535,0.002538267,1055.181817485,9860.763710547,99.301378190572,194.630701253521,NA,827.252017617052,209489.307321405,0.748064385,0.006349351,618.837771798709,122905.557745258,350.57888947462,687.134623370255,NA,1674.01958928371,132766.321455805,364.371131479711,714.167417700234
"SC",2011,"AFOGNAK",3052,2565,0.862318841,0.000866606,2211.847827165,5701.59586035,75.5089124564114,147.997468414566,NA,852.740819584886,200039.386792782,0.718309859,0.002890583,612.532137879564,105894.299819179,325.414043672333,637.811525597773,NA,2824.37996504456,111595.895679529,334.059718732339,654.757048715384
"SC",2012,"AFOGNAK",3025,2461,0.755244755,0.001301761,1858.657342055,7884.142833481,88.7926958340662,174.03368383477,NA,1110.75418994413,261396.564199334,0.745098039,0.001249519,827.620768738408,146988.059989133,383.390218953396,751.444829148655,NA,2686.27811079341,154872.202822614,393.538057654674,771.334593003161
"SC",2013,"AFOGNAK",2487,2014,0.539823009,0.000550807,1087.203540126,2234.181150172,47.2671254697385,92.6435659206874,NA,731.128956927867,125971.007753653,0.668711656,0.001367508,488.914455536787,57234.3876709685,239.237095098081,468.90470639224,NA,1576.11799566279,59468.5688211405,243.861782206931,477.969093125584
"SC",2014,"AFOGNAK",2843,2263,0.814935065,0.000491257,1844.198052095,2515.810119433,50.1578520217224,98.3093899625759,NA,1234.160730187,268862.961985166,0.777777778,0.001382716,959.902790419702,165123.344353881,406.353718272494,796.453287814088,NA,2804.1008425147,167639.154473314,409.437607546393,802.49771079093
"SC",2015,"AFOGNAK",3919,3289,0.699029126,0.002062622,2299.106795414,22312.456800062,149.373547859258,292.772153804145,NA,1736.49589725294,1075446.44057946,0.731578947,0.00051813,1270.38383998213,577706.87542444,760.070309526981,1489.73780667288,NA,3569.49063539613,600019.332224502,774.609148038223,1518.23393015492
"SC",2016,"AFOGNAK",5287,4527,0.54517134,0.000774874,2467.99065618,15880.057765146,126.016101213877,246.991558379198,NA,467.586544220403,63684.1140884378,0.834375,0.000433208,390.142522833899,44458.0148694205,210.850693310268,413.267358888124,NA,2858.1331790139,60338.0726345665,245.638092800295,481.450661888579
"SC",2017,"AFOGNAK",4756,4217,0.623430962,0.000986407,2629.008366754,17541.363471223,132.443812506372,259.589872512489,NA,537.74758244483,89663.7846843908,0.712121212,0.000623114,382.941460160682,45706.0536468738,213.789741678299,419.027893689466,NA,3011.94982691468,63247.4171180968,251.490391701347,492.92116773464
"SC",2018,"AFOGNAK",5694,5092,0.554216867,0.003012933,2822.072286764,78120.724824912,279.500849417157,547.821664857627,NA,1496.40161725067,412259.260321395,0.759197324,0.000613479,1136.06410344598,239244.855737865,489.126625464067,958.68818590957,NA,3958.13639020998,317365.580562777,563.35209288932,1104.17010206307
"SC",2019,"AFOGNAK",6782,5762,0.792626728,0.00076097,4567.115206736,25264.69406468,158.948715202986,311.539481797853,NA,4435.37642585551,3560251.27696312,0.7875,0.000700183,3492.85893536122,2224179.30330556,1491.36826548829,2923.08180035706,NA,8059.97414209722,2249443.99737024,1499.81465433908,2939.63672250459
"SC",2020,"AFOGNAK",5835,5004,0.743243243,0.002614147,3719.189187972,65458.282706352,255.8481633828,501.462400230288,NA,1752.41998205205,564645.391568006,0.722222222,0.001874928,1265.63665331483,301338.3523902,548.942940923918,1075.92816421088,NA,4984.82584128683,366796.635096552,605.637379210161,1187.04926325192
"SC",2021,"AFOGNAK",9007,7930,0.1875,0.001603618,1486.875,100843.3575682,317.558431738475,622.414526207412,NA,1406.68271488962,336808.639803129,0.897058824,0.000454898,1261.87714196001,272088.153372742,521.62069875796,1022.3765695656,NA,2748.75214196001,372931.510940942,610.681186005384,1196.93512457055
"SC",2022,"AFOGNAK",9245,8314,0.905511811023622,0.000679048977145574,7528.42519685039,46937.6281114467,216.650936096401,424.635834748946,NA,3529.40526896988,2030529.17798386,0.946428571428571,0.000456770546056261,3340.32998670363,1825417.23217836,1351.08002434288,2648.11684771204,NA,10868.755183554,1872354.8602898,1368.3401844168,2681.94676145693
"SC",2023,"AFOGNAK",11425,10252,0.782608695652174,0.000675128274372131,8023.30434782609,70958.3472859844,266.380080497744,522.104957775578,NA,1660.22536001497,1065094.87280733,0.872093023255814,0.000652320362832446,1447.87095350143,812546.707209047,901.413726991689,1766.77090490371,NA,9471.17530132751,883505.054495031,939.949495715079,1842.30101160155
"SC",2024,"AFOGNAK",9951,8508,0.676190476190476,0.00210535496249782,5753.02857142857,152398.359058085,390.382324213181,765.149355457834,NA,1843.38686899038,686476.278525986,0.830601092896175,0.000773092952614587,1531.11914801387,476756.470016089,690.475539042542,1353.33205652338,NA,7284.14771944244,629154.829074173,793.192806998509,1554.65790171708
"SC",2022,"BSAI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SC",2023,"BSAI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SC",2024,"BSAI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SC",1998,"CI",994,723,0.418869619,0.014755447,302.842734537,7713.100054863,87.8242566428148,172.135543019917,NA,692.475895164088,44240.1365971878,0.398124785,0.022348522,275.691816879885,18717.5385812987,136.812055686985,268.151629146491,NA,578.534551416885,26430.6386361617,162.575024638355,318.647048291176
"SC",1999,"CI",911,809,0.418869619,0.014755447,338.865521771,9657.159708007,98.2708487192769,192.610863489783,NA,634.653461262057,37160.4054962316,0.65,0.003855932,412.524749820337,17396.6709507419,131.896440250455,258.517022890892,NA,751.390271591337,27053.8306587489,164.480487167168,322.381754847649
"SC",2000,"CI",1400,1225,0.418869619,0.014755447,513.115283275,22142.392654375,148.80320108914,291.654274134714,NA,975.318162202941,87760.635979345,0.398124785,0.022348522,388.298333633641,37130.6061918245,192.693036178852,377.678350910551,NA,901.413616908641,59272.9988461995,243.460466700858,477.182514733681
"SC",2001,"CI",763,694,0.418869619,0.014755447,290.695515586,7106.754471292,84.3015686170311,165.231074489381,NA,531.548398400603,26067.1029017649,0.535714286,0.004522263,284.758070723622,8876.61176458986,94.2157723769745,184.66291385887,NA,575.453586309623,15983.3662358819,126.42533858322,247.793663623112
"SC",2002,"CI",2378,2107,0.418869619,0.014755447,882.558287233,65506.054428703,255.941505873321,501.645351511708,NA,1656.64756408471,253202.15113746,0.398124785,0.022348522,659.552455271999,107127.179012474,327.302885738079,641.513656046635,NA,1542.110742505,172633.233441177,415.491556401784,814.363450547497
"SC",2003,"CI",4623,4247,0.596153846,0.004720675,2531.865383962,85146.857461075,291.799344517898,571.92671525508,NA,3220.63990276014,956954.914935001,0.398124785,0.022348522,1282.2165688488,404877.604785649,636.299933039168,1247.14786875677,NA,3814.0819528108,490024.462246724,700.017472815303,1372.03424671799
"SC",2004,"CI",4736,4470,0.418869619,0.014755447,1872.34719693,294827.1109623,542.979843974249,1064.24049418953,NA,3299.36201156652,1004308.36009356,0.398124785,0.022348522,1313.55779149209,424912.351621603,651.853013816461,1277.63190708026,NA,3185.90498842209,719739.462583903,848.374600388238,1662.81421676095
"SC",2005,"CI",3615,3460,0.467741935,0.004081302,1618.3870951,48859.7150232,221.042337626076,433.242981747108,NA,2518.41082597402,585140.682204681,0.398124785,0.022348522,1002.64176863258,247566.895969977,497.560946990394,975.219456101172,NA,2621.02886373258,296426.610993178,544.450742485652,1067.12345527188
"SC",2006,"CI",2463,2250,0.418869619,0.014755447,942.45664275,74699.4504375,273.312002000461,535.691523920904,NA,1715.86330964703,271626.735472134,0.398124785,0.022348522,683.127711242613,114922.427731272,339.002105791795,664.444127351919,NA,1625.58435399261,189621.878168772,435.455942856188,853.493647998128
"SC",2007,"CI",2559,2365,0.418869619,0.014755447,990.626648935,82530.535046575,287.281282102707,563.071312921305,NA,1782.74226934095,293213.702682988,0.398124785,0.022348522,709.753882691777,124055.647533492,352.215342558345,690.342071414356,NA,1700.38053162678,206586.182580067,454.517527252874,890.854353415634
"SC",2008,"CI",2163,2006,0.418869619,0.014755447,840.252455714,59376.449924092,243.672833783522,477.598754215703,NA,1506.86656060354,209486.832098596,0.398124785,0.022348522,599.920925463975,88631.6852450399,297.710740896327,583.513052156801,NA,1440.17338117798,148008.135169132,384.718254270748,754.047778370666
"SC",2009,"CI",2918,2662,0.425925926,0.004613453,1133.814815012,32692.053640532,180.809440131128,354.386502657011,NA,2032.84171236299,381253.874198261,0.323943662,0.003128631,658.526188569217,54130.2890236328,232.659169223207,456.011971677485,NA,1792.34100358122,86822.3426641648,294.656312785192,577.526373058976
"SC",2010,"CI",4422,3249,0.261682243,0.000603765,850.205607507,6373.343943765,79.8332258133479,156.473122594162,NA,3080.612080901,875550.432568129,0.254545455,0.000576754,784.155803811443,62708.3506495583,250.416354596816,490.81605500976,NA,1634.36141131844,69081.6945933234,262.833967731196,515.154576753144
"SC",2011,"CI",3046,2570,0.365853659,0.002864256,940.24390363,18918.1244544,137.543173056317,269.584619190382,NA,2195.28867313916,347241.009711714,0.326086957,0.002414882,715.855003160516,49399.6437706618,222.260306331702,435.630200410135,NA,1656.09890679052,68317.7682250618,261.376678808691,512.298290465035
"SC",2012,"CI",4677,4109,0.184210526,0.000795116,756.921051334,13424.643925196,115.86476567618,227.094940725312,NA,5339.94120805369,1729256.16045698,0.185185185,0.000701822,988.878000502546,80528.4021156756,283.775266920279,556.199523163747,NA,1745.79905183655,93953.0460408716,306.517611306221,600.774518160193
"SC",2013,"CI",4808,4380,0.405797101,0.003545968,1777.39130238,68027.2684992,260.820375927955,511.207936818793,NA,3482.43547188506,863231.705073926,0.351351351,0.003121967,1223.55840781714,147120.219254125,383.562536301612,751.782571151159,NA,3000.94971019714,215147.487753325,463.839937643715,909.126277781681
"SC",2014,"CI",4731,4369,0.404109589,0.001660724,1765.554794341,31700.167088564,178.045407378466,348.968998461794,NA,3444.65020993195,609818.572969687,0.418604651,0.001137265,1441.94659894564,121046.293450272,347.917078411326,681.917473686198,NA,3207.50139328664,152746.460538836,390.827916785427,766.022716899437
"SC",2015,"CI",6321,5864,0.428571429,0.003949967,2513.142859656,135825.524445632,368.545145736085,722.348485642726,NA,4002.37573740735,811336.580709056,0.395833333,0.002517361,1584.27372805628,169491.545118865,411.693508715968,806.919277083298,NA,4097.41658771229,305317.069564497,552.555037588562,1083.00787367358
"SC",2016,"CI",10123,9344,0.39047619,0.002288505,3648.60951936,199810.14048768,447.001275711468,876.122500394478,NA,6323.03048716606,1298638.7245063,0.318181818,0.001990295,2011.87333567592,213631.845425532,462.203251206146,905.918372364046,NA,5660.48285503592,413441.985913212,642.994545788074,1260.26930974463
"SC",2017,"CI",8376,7453,0.608108108,0.003264557,4532.229728924,181337.029971413,425.836858399332,834.640242462691,NA,3322.49026093348,525119.785217767,0.584415584,0.003195711,1941.71508617775,216305.63637599,465.086697698387,911.569927488838,NA,6473.94481510175,397642.666347403,630.589142268881,1235.95471884701
"SC",2018,"CI",13009,11978,0.487804878,0.000873606,5842.926828684,125338.422857304,354.03166928582,693.902071800207,NA,10029.600289296,5460886.09676424,0.449511401,0.000808663,4508.41967751147,1189191.1313697,1090.50040411258,2137.38079206066,NA,10351.3465061955,1314529.554227,1146.52935166397,2247.19752926138
"SC",2019,"CI",16061,15076,0.8,0.000594796,12060.8,135188.670421696,367.680119698762,720.653034609574,NA,11565.4935365356,7400162.77937075,0.768683274,0.000635033,8890.20143709001,4462205.37102005,2112.39328038603,4140.29082955662,NA,20951.00143709,4597394.04144175,2144.15345566537,4202.54077310413
"SC",2020,"CI",9784,9134,0.814569536423841,0.0010069733783606,7440.27814569536,84011.744649796,289.84779566144,568.101679496423,NA,10340.8130081301,6856537.92502457,0.773584906,0.001108553,7999.49685885788,4229323.80422846,2056.53198473266,4030.80269007602,NA,15439.7750045532,4313335.54887826,2076.85713251496,4070.63997972932
"SC",2021,"CI",14326,13225,0.838383838383838,0.00138261610123082,11087.6262626263,241820.420240334,491.75239728987,963.834698688144,NA,7068.2694391332,3061133.83121908,0.805825243,0.001534029,5695.78993837899,2069097.10524239,1438.43564515149,2819.33386449693,NA,16783.4162010052,2310917.52548272,1520.17022911341,2979.53364906229
"SC",2022,"CI",13588,12464,0.766467065868264,0.00107828495667204,9553.24550898204,167512.965476305,409.28347813747,802.195617149442,NA,9089.75070772926,3966631.05564456,0.365079365079365,0.0018543713781809,3318.48041710751,689254.646752453,830.213615133149,1627.21868566097,NA,12871.7259260895,856767.612228758,925.617422172227,1814.21014745756
"SC",2023,"CI",11260,9879,0.573529411764706,0.0018118031526336,5665.89705882353,176822.278243944,420.502411698131,824.184726928337,NA,5105.20419827497,1435415.25760218,0.42417996311218,0.029257475540852,2165.52532850442,1062809.74410903,1030.92664341796,2020.61622109921,NA,7831.42238732795,1239632.02235297,1113.38763346508,2182.23976159156
"SC",2024,"CI",12430,10775,0.79020979020979,0.00116745265962246,8514.51048951049,135541.98344008,368.160268687538,721.594126627574,NA,3302.48141030996,868353.141610741,0.42417996311218,0.029257475540852,1400.84644280394,500740.669050862,707.63031948247,1386.95542618564,NA,9915.35693231443,636282.652490942,797.673274273961,1563.43961757696
"SC",1998,"EASTSIDE",157,75,0.942307692,0.002727231,70.6730769,15.340674375,3.91671729577206,7.67676589971324,NA,22.1083155336663,350.741043579169,0.833333333,0.001560549,18.4235962706858,244.880278961621,15.6486510268975,30.6713560127191,NA,89.0966731706858,260.220953336621,16.131365513701,31.6174764068539
"SC",1999,"EASTSIDE",121,100,0.942307692,0.002727231,94.2307692,27.27231,5.22228972769608,10.2356878662843,NA,16.687051745013,206.217044614773,0.713004484,0.000921753,11.8979427189343,105.282421743772,10.2607222817779,20.1110156722846,NA,106.128711918934,132.554731743772,11.5132415827938,22.5659535022759
"SC",2000,"EASTSIDE",423,380,0.942307692,0.002727231,358.07692296,393.8121564,19.8447009652451,38.8956138918804,NA,58.3357263482687,2520.19736192041,0.743589744,0.000982804,43.3778478213632,1399.30330713109,37.4072627591366,73.3182350079078,NA,401.454770781363,1793.11546353109,42.3451941019414,82.9965804398051
"SC",2001,"EASTSIDE",298,231,0.942307692,0.002727231,217.673076852,145.527773391,12.0634892709779,23.6444389711168,NA,41.0970365290404,1250.79560344036,0.820224719,0.001675638,33.7088052387649,846.421971020925,29.0933320714717,57.0229308600846,NA,251.381882090765,991.949744411925,31.4952336776841,61.7306580082608
"SC",2002,"EASTSIDE",319,269,0.942307692,0.002727231,253.480769148,197.345162391,14.0479593675025,27.5340003603048,NA,43.9931364186708,1433.29367372747,0.608433735,0.001443892,26.7669083055764,535.457316662055,23.139950662481,45.3543032984628,NA,280.247677453576,732.802479053055,27.0703246942673,53.0578364007638
"SC",2003,"EASTSIDE",1012,964,0.942307692,0.002727231,908.384615088,2534.404859376,50.3428729749902,98.6720310309808,NA,139.564432776473,14424.9674844582,0.732620321,0.00105316,102.247739540882,7778.05485391283,88.1932812288603,172.858831208566,NA,1010.63235462888,10312.4597132888,101.550281699702,199.038552131416
"SC",2004,"EASTSIDE",730,672,0.942307692,0.002727231,633.230769024,1231.573883904,35.0937869701177,68.7838224614306,NA,100.673948544294,7505.84407316527,0.779661017,0.001468288,78.4915531074496,4588.48940288238,67.7383894323033,132.767243287314,NA,711.72232213145,5820.06328678638,76.2893392734947,149.52710497605
"SC",2005,"EASTSIDE",1242,1074,0.942307692,0.002727231,1012.038461208,3145.795504956,56.0873916754559,109.931287683894,NA,171.283622043853,21726.8621821695,0.82183908,0.000846356,140.767574359588,14717.9649335584,121.317620045723,237.782535289617,NA,1152.80603556759,17863.7604385144,133.655379384873,261.964543594352
"SC",2006,"EASTSIDE",1516,1356,0.942307692,0.002727231,1277.769230352,5014.657820016,70.8142487075588,138.795927466815,NA,209.070830127602,32370.7096570023,0.798076923,0.001564565,166.854604797292,20736.8058801442,144.002798167759,282.245484408807,NA,1444.62383514929,25751.4637001602,160.472626015032,314.526346989462
"SC",2007,"EASTSIDE",3481,3310,0.942307692,0.002727231,3119.03846052,29879.8155591,172.85778998674,338.801268374011,NA,480.063034085871,170671.837576007,0.894117647,0.001127039,429.23283044854,136895.07225162,369.993340820643,725.18694800846,NA,3548.27129096854,166774.88781072,408.380812246022,800.426392002203
"SC",2008,"EASTSIDE",2311,2098,0.942307692,0.002727231,1976.961537816,12004.190878524,109.563638487064,214.744731434645,NA,318.708897377894,75223.5298635378,0.693333333,0.002873273,220.97150207577,36668.7780679488,191.490934688692,375.322231989836,NA,2197.93303989177,48672.9689464728,220.619511708445,432.414242948553
"SC",2009,"EASTSIDE",2296,2247,1,0,2247,0,0,0,NA,316.640254599587,74250.1927371049,0.558823529,0.003679698,176.946024498799,23829.2763024833,154.367342085311,302.559990487209,NA,2423.9460244988,23829.2763024833,154.367342085311,302.559990487209
"SC",2010,"EASTSIDE",2555,1663,0.942307692,0.002727231,1567.057691796,7542.345509439,86.8466781715858,170.219489216308,NA,352.358819905028,91946.5898962746,0.748064385,0.006349351,263.58708391158,52825.4573872026,229.837893714684,450.482271680781,NA,1830.64477570758,60367.8028966416,245.698601739289,481.569259409006
"SC",2011,"EASTSIDE",1928,1853,0.942307692,0.002727231,1746.096153276,9364.244906679,96.7690286542084,189.667296162248,NA,51.4612042209808,1649.96208496157,0.718309859,0.002890583,36.9650903479429,863.753730145544,29.3896874795487,57.6037874599155,NA,1783.06124362394,10227.9986368245,101.133568298684,198.22179386542
"SC",2012,"EASTSIDE",3433,3210,0.942307692,0.002727231,3024.80769132,28101.6609471,167.635500259044,328.565580507727,NA,276.3989021043,25117.984568883,0.745098039,0.001249519,205.944279939667,14071.6229081525,118.623871577995,232.502788292869,NA,3230.75197125967,42173.2838552525,205.361349467841,402.508244956968
"SC",2013,"EASTSIDE",2207,2081,0.942307692,0.002727231,1960.942307052,11810.440206591,108.675849233355,213.004664497377,NA,351.779886148008,93936.2648939072,0.668711656,0.001367508,235.239310213526,42303.6619119369,205.678540231928,403.12993885458,NA,2196.18161726553,54114.102118528,232.62437988854,455.943784581539
"SC",2014,"EASTSIDE",3551,3385,0.942307692,0.002727231,3189.71153742,31249.226424975,176.774507282512,346.478034273724,NA,250.879498184219,23714.5514360069,0.777777778,0.001382716,195.128498643477,14465.6591231455,120.273268531064,235.735606320886,NA,3384.84003606348,45714.8855481205,213.810396258275,419.068376666219
"SC",2015,"EASTSIDE",2787,2635,0.942307692,0.002727231,2482.98076842,18935.778459975,137.607334324792,269.710375276592,NA,932.19872110182,360398.183163205,0.731578947,0.00051813,681.976958778416,193524.887974775,439.914637145407,862.232688804998,NA,3164.95772719842,212460.66643475,460.934557648643,903.43173299134
"SC",2016,"EASTSIDE",3561,3392,0.903846154,0.001704084,3065.846154368,19606.617931776,140.023633475839,274.446321612644,NA,418.190684713376,86017.5798102307,0.834375,0.000433208,348.927852557723,59996.8842476723,244.942614192942,480.087523818166,NA,3414.77400692572,79603.5021794483,282.14092609802,552.996215152119
"SC",2017,"EASTSIDE",3933,3877,0.923076923,0.00061212,3578.769230471,9200.85468348,95.9210857084093,188.005327988482,NA,1353.80317164179,628325.573566688,0.712121212,0.000623114,964.071955398997,320167.892716223,565.833803087287,1109.03425405108,NA,4542.84118587,329368.747399703,573.90656678566,1124.85687089989
"SC",2018,"EASTSIDE",3914,3690,0.942307692,0.002727231,3477.11538348,37134.2500191,192.702490951985,377.696882265891,NA,302.279627163782,37596.4489918866,0.759197324,0.000613479,229.489884042461,21748.982986434,147.47536399831,289.051713436687,NA,3706.60526752246,58883.233005534,242.658675932953,475.611004828588
"SC",2019,"EASTSIDE",5680,5564,0.942307692,0.002731436,5242.999998288,84560.057905856,290.792121464554,569.952558070526,NA,1827.15456034954,1939226.08965312,0.7875,0.000700183,1438.88421627526,1206318.54939812,1098.32533859423,2152.71766364468,NA,6681.88421456326,1290878.60730398,1136.16838862203,2226.89004169918
"SC",2020,"EASTSIDE",1507,1436,0.942307692,0.002727231,1353.153845712,5623.812136176,74.9920804897157,146.984477759843,NA,285.07252075142,20342.545329166,0.722222222,0.001874928,205.885709368231,10801.2814422437,103.929213613131,203.701258681736,NA,1559.03955508023,16425.0935784197,128.16042126343,251.194425676322
"SC",2021,"EASTSIDE",2885,2698,0.942307692,0.002727231,2542.346153016,19852.070804124,140.89737685324,276.158858632351,NA,450.569516204791,34555.2892761411,0.897058824,0.000454898,404.187360336919,27915.2127864115,167.078462963996,327.473787409433,NA,2946.53351335292,47767.2835905355,218.557277596825,428.372264089776
"SC",2022,"EASTSIDE",1830,1703,0.942307692307692,0.00273143617305068,1604.75,7921.73577200714,89.0041334546163,174.448101571048,NA,106.351444291609,7115.35118910381,0.946428571428571,0.000456770546056261,100.654045490273,6381.82891033855,79.8863499625471,156.577245926592,NA,1705.40404549027,14303.5646823457,119.597511187924,234.411121928332
"SC",2023,"EASTSIDE",2230,2147,0.782608695652174,0.000675128274372131,1680.26086956522,3112.07736970024,55.7859961791509,109.340552511136,NA,10.9231348907301,134.895563868769,0.872093023255814,0.000652320362832446,9.52598973028788,102.760140702761,10.1370676579946,19.8686526096695,NA,1689.78685929551,3214.83751040301,56.699537126885,111.131092768695
"SC",2024,"EASTSIDE",2409,2316,0.676190476190476,0.00210535496249782,1566.05714285714,11292.8208477237,106.267684870443,208.284662346068,NA,109.467047848329,13969.808304558,0.830601092896175,0.000773092952614587,90.92344957894,9657.80922160567,98.2741533751661,192.617340615326,NA,1656.98059243608,20950.6300693294,144.743324783319,283.696916575305
"SC",1998,"NG",5169,3927,0.887603316,0.000997637,3485.618221932,15384.888399573,124.035835142805,243.110236879897,NA,2556.22095591302,380846.865218316,0.774990636,0.001063294,1981.04730437956,236093.418335061,485.894451846346,952.353125618838,NA,5466.66552631156,251478.306734634,501.476127781407,982.893210451558
"SC",1999,"NG",9276,8138,0.931843538,0.00026463,7583.342712244,17525.66265372,132.384525733637,259.473670437929,NA,4587.25199981604,1226475.28434982,0.579762829,0.001624253,2659.51819674926,448419.997382249,669.641693282496,1312.49771883369,NA,10242.8609089933,465945.660035969,682.602124253924,1337.90016353769
"SC",2000,"NG",13107,10703,0.879249923,0.001083362,9410.611925869,124103.676970658,352.283517881064,690.475695046886,NA,6481.79301008936,2448747.01585511,0.742647059,0.001415722,4813.68451598962,1413490.73160062,1188.90316325621,2330.25019998217,NA,14224.2964418586,1537594.40857128,1239.9977453896,2430.39558096361
"SC",2001,"NG",20907,18457,0.910305432,0.000504009,16801.507358424,171696.133843641,414.36232194016,812.150151002714,NA,10339.1200474508,6230469.28501396,0.734939759,0.001180626,7598.63039594559,3498865.26521181,1870.52539817341,3666.22978041989,NA,24400.1377543696,3670561.39905545,1915.87092442457,3755.10701187215
"SC",2002,"NG",17318,15088,0.8852749,0.000483635,13357.0276912,110098.41666944,331.810814575776,650.349196568521,NA,8564.25508115721,4274967.24517582,0.756154697,0.000663255,6475.90170592314,2495780.50765779,1579.80394595589,3096.41573407354,NA,19832.9293971231,2605878.92432723,1614.27349737498,3163.97605485495
"SC",2003,"NG",17020,13573,0.892801917,0.000190272,12118.000419441,35053.112071488,187.224763510301,366.960536480189,NA,8416.8854071657,4129109.80704342,0.800101624,0.000522677,6734.36368329518,2682488.40498421,1637.83039567112,3210.14757551539,NA,18852.3641027362,2717541.5170557,1648.49674463,3231.0536194748
"SC",2004,"NG",19434,15959,0.901278568,0.000140119,14383.504666712,35686.863412039,188.909669980229,370.262953161249,NA,9610.67867231835,5383462.81587312,0.720313763,0.000458911,6922.70411944148,2838077.91416567,1684.65958406014,3301.93278475787,NA,21306.2087861535,2873764.77757771,1695.21820942842,3322.62769047971
"SC",2005,"NG",22792,18621,0.91241422,0.000219545,16990.06519062,76125.393573345,275.908306459492,540.780280660604,NA,11271.3074148132,7404610.07061186,0.657454441,0.000926782,7410.37111574517,3325218.65875048,1823.51820905372,3574.09568974529,NA,24400.4363063652,3401344.05232382,1844.27331280475,3614.77569309732
"SC",2006,"NG",19998,15867,0.918060327,0.000131744,14566.863208509,33168.091955616,182.12109146284,356.957339267166,NA,9889.59308886603,5700467.17192204,0.59946612,0.000772047,5928.47599736133,2128428.12128617,1458.91333576953,2859.47013810827,NA,20495.3392058703,2161596.21324179,1470.23678815413,2881.6641047821
"SC",2007,"NG",23861,19743,0.963772908,6.57527e-05,19027.768522644,25629.4851440823,160.092114559345,313.780544536315,NA,11799.9590305747,8115487.29826043,0.695512806,0.000830489,8207.02261604003,4048146.41678768,2012.00060059327,3943.52117716281,NA,27234.791138684,4073775.90193177,2018.35970578382,3955.9850233363
"SC",2008,"NG",25596,20867,0.954138839,7.63663e-05,19910.015153413,33252.3069916807,182.352151047583,357.410216053264,NA,12657.9670318339,9338594.62884355,0.694063927,0.000974033,8785.43830595119,4663791.7093892,2159.58137364379,4232.77949234183,NA,28695.4534593642,4697044.01638088,2167.26648485618,4247.84231031812
"SC",2009,"NG",21909,18588,0.823175519,0.00018425,15301.186547172,63660.907332,252.311132001741,494.529818723413,NA,10834.6382130196,6841989.94512548,0.673834961,0.000397435,7300.75801771917,3156003.75215597,1776.5144953408,3481.96841086796,NA,22601.9445648912,3219664.65948797,1794.34240307918,3516.91111003519
"SC",2010,"NG",27027,20838,0.856208291,0.000143158,17841.668367858,62162.388006552,249.323861687068,488.674768906652,NA,13365.6381844576,10411972.3031119,0.676178744,0.000401763,9037.56044032495,4836492.16640826,2199.20262058962,4310.43713635566,NA,26879.2288081829,4898654.55441481,2213.29043607359,4338.04925470423
"SC",2011,"NG",30322,24713,0.793151063,0.000232383,19601.142219919,141923.820105327,376.727779842856,738.386448491997,NA,21882.4050102823,8183614.27568271,0.493975715,0.000647574,10809.3766608738,2312283.74671759,1520.61952727091,2980.41427345098,NA,30410.5188807928,2454207.56682292,1566.59106560165,3070.51848857924
"SC",2012,"NG",27771,22056,0.886725603,0.000154054,19557.619899768,74942.208169344,273.755745454491,536.561261090802,NA,13248.802237331,2524598.6215632,0.620689687,0.000451889,8223.39491381388,1053077.23601273,1026.19551549046,2011.3432103613,NA,27781.0148135819,1128019.44418207,1062.08259762698,2081.68189134888
"SC",2013,"NG",30558,25257,0.816325595,0.000153468,20617.935552915,97899.700207932,312.889277873071,613.26298463122,NA,17157.239835729,3987660.00851041,0.784812228,0.000261833,13465.2116218088,2534240.470324,1591.92979440803,3120.18239703974,NA,34083.1471747238,2632140.17053193,1622.38718268234,3179.87887805738
"SC",2014,"NG",37025,31936,0.843002741,0.000173915,26922.135536576,177377.31651584,421.161864982859,825.477255366404,NA,21744.197040285,6732768.26814203,0.677373362,0.000413899,14728.9398531683,3287709.83258873,1813.2042997381,3553.88042748668,NA,41651.0753897443,3465087.14910457,1861.47445566803,3648.48993310933
