"","Region","year","RptArea","Log_rfrel","Gui_pelrel","gui_pBRFinPel","gui_var_pBRFinPel","GuiBRF","var_GuiBRF","sqrt_GuiBRF","GuiBRF_UPRLWR95","blank","PRIV_rfrel","var_PRIV_rfrel","priv_pBRF","priv_var_pBRF","PRIV_BRF","var_PrivBRF","sqrt_PrivBRF","PrivBRF_UPRLWR95","blank2","TotalBRFrel","var_totalBRFrel","sqrt_totalBRF","TotalBRF_UPRLWR95"
"23","SC",2021,"AFOGNAK",1479,1393,0.1875,0.001603618,261.1875,3111.738944482,55.7829628514119,109.334607188767,NA,181.814952575786,69799.7849505814,0.897058824,0.000454898,163.09870754325,56215.6905988219,237.098482911262,464.713026506073,NA,424.28620754325,59327.4295433039,243.572226543389,477.401564025042
"24","SC",2022,"AFOGNAK",588,540,0.905511811023622,0.000679048977145574,488.976377952756,198.010681735649,14.0716268333,27.5803885932681,NA,237.522727272727,104914.347352414,0.946428571428571,0.000456770546056261,224.798295454545,94048.3093217783,306.672968032362,601.07901734343,NA,713.774673407301,94246.3200035139,306.995635153847,601.71144490154
"25","SC",2023,"AFOGNAK",761,720,0.782608695652174,0.000675128274372131,563.478260869565,349.986497434513,18.707926059147,36.6675350759282,NA,501.251057827927,2603061.05045785,0.872093023255814,0.000652320362832446,437.137550431332,1981610.22450078,1407.69678002785,2759.08568885459,NA,1000.6158113009,1981960.21099821,1407.82108628839,2759.32932912524
"26","SC",2022,"BSAI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","SC",2022,"BSAI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","SC",2023,"BSAI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","SC",1999,"CI",621,523,0.418869619,0.014755447,219.068810737,4036.042662463,63.529856464996,124.518518671392,NA,1211.57279049933,419914.105784278,0.65,0.003855932,787.522313824563,184693.025778288,429.759264912681,842.328159228854,NA,1006.59112456156,188729.068440751,434.429589738948,851.481995888338
"30","SC",2000,"CI",774,657,0.418869619,0.014755447,275.197339683,6369.173942103,79.8071045841346,156.421924984904,NA,1510.07623163684,652317.732909163,0.398124785,0.022348522,601.198775054028,168934.889711454,411.016897111852,805.593118339229,NA,876.396114737028,175304.063653557,418.69328111824,820.63883099175
"31","SC",2001,"CI",730,623,0.418869619,0.014755447,260.955772637,5727.016888663,75.6770565539054,148.327030845655,NA,1424.23210477377,580260.467565539,0.535714286,0.004522263,762.981485107156,178326.049778699,422.286691453447,827.681915248757,NA,1023.93725774416,184053.066667362,429.014063484359,840.867564429345
"32","SC",2002,"CI",1636,1501,0.418869619,0.014755447,628.723298119,33244.036846447,182.32947333453,357.365767735678,NA,3191.84071699984,2914364.45936816,0.398124785,0.022348522,1270.75089920981,754751.578385963,868.764397512906,1702.7782191253,NA,1899.47419732881,787995.61523241,887.691171090718,1739.87469533781
"33","SC",2003,"CI",3266,2929,0.596153846,0.004720675,1746.134614934,40498.864372675,201.243296466429,394.436861074201,NA,6371.97541670016,11614743.5240524,0.398124785,0.022348522,2536.84134279904,3007944.31497672,1734.34261752882,3399.31153035649,NA,4282.97595773304,3048443.1793494,1745.97914631,3422.1191267676
"34","SC",2004,"CI",3521,3381,0.418869619,0.014755447,1416.198181839,168671.890283967,410.696835006026,804.965796611811,NA,6869.48115192936,13499239.8410137,0.398124785,0.022348522,2734.91070667343,3495984.36265059,1869.75516115094,3664.72011585585,NA,4151.10888851243,3664656.25293455,1914.32919137085,3752.08521508686
"35","SC",2005,"CI",2204,2101,0.467741935,0.004081302,982.725805435,18015.687369702,134.222529292597,263.07615741349,NA,4300.01035468682,5289327.3248524,0.398124785,0.022348522,1711.94069795747,1369810.88079075,1170.3892005614,2293.96283310034,NA,2694.66650339247,1387826.56816045,1178.06051124738,2308.99860204487
"36","SC",2006,"CI",1504,1399,0.418869619,0.014755447,585.998596981,28879.375623847,169.939329243842,333.081085317931,NA,2934.30833641061,2463048.34265478,0.398124785,0.022348522,1168.22087555718,637871.361038575,798.668492579102,1565.39024545504,NA,1754.21947253818,666750.736662422,816.548061452859,1600.4342004476
"37","SC",2007,"CI",1262,1226,0.418869619,0.014755447,513.534152894,22178.558254972,148.924673090029,291.892359256457,NA,2462.16563866369,1734187.18728739,0.398124785,0.022348522,980.249165527369,449113.532322459,670.159333533794,1313.51229372624,NA,1493.78331842137,471292.090577431,686.507167171204,1345.55404765556
"38","SC",2008,"CI",737,689,0.418869619,0.014755447,288.601167491,7004.720555287,83.6942086125856,164.040648880668,NA,1437.88912495653,591442.105286369,0.398124785,0.022348522,572.459298727156,153169.53960713,391.368802547073,767.082852992263,NA,861.060466218156,160174.260162417,400.217765925523,784.426821214026
"39","SC",2009,"CI",605,538,0.425925926,0.004613453,229.148148188,1335.336290132,36.5422534900627,71.6228168405229,NA,1180.3567443673,398554.771327972,0.323943662,0.003128631,382.369086236741,47430.0079533771,217.784315214336,426.857257820098,NA,611.517234424741,48765.3442435091,220.828766793434,432.824382915132
"40","SC",2010,"CI",690,546,0.261682243,0.000603765,142.878504678,179.99200674,13.4161099704795,26.2955755421399,NA,1346.1919894437,518412.476276887,0.254545455,0.000576754,342.667052470301,34933.9100896564,186.90615316157,366.336060196678,NA,485.545557148301,35113.9020963964,187.387038229426,367.278594929675
"41","SC",2011,"CI",862,640,0.365853659,0.002864256,234.14634176,1173.1992576,34.2519964031296,67.1339129501339,NA,3933.12558139535,11556848.9704225,0.326086957,0.002414882,1282.54095233607,1294136.38298452,1137.60115285829,2229.69825960225,NA,1516.68729409607,1295309.58224212,1138.11668217372,2230.70869706049
"42","SC",2012,"CI",344,298,0.204081633,0.000832986,60.816326634,73.972488744,8.6007260591185,16.8574230758723,NA,547.436307692308,207052.598682298,0.185185185,0.000701822,101.377093915717,7456.20986900811,86.3493478203982,169.244721727981,NA,162.193420549717,7530.18235775211,86.7766233368879,170.0821817403
"43","SC",2013,"CI",564,460,0.376811594,0.003453303,173.33333324,730.7189148,27.0318130135587,52.982353506575,NA,834.858902001026,376691.774003759,0.351351351,0.003121967,293.328803112437,49853.757325644,223.279549725549,437.627917462076,NA,466.662136352437,50584.476240444,224.909929172644,440.823461178383
"44","SC",2014,"CI",351,287,0.43902439,0.001207265,125.99999993,99.441210785,9.97202139914471,19.5451619423236,NA,720.523424878837,414487.872746563,0.418604651,0.001137265,301.61445680873,73692.4475903529,271.463529024348,532.068516887722,NA,427.61445673873,73791.8888011379,271.646624866089,532.427384737535
"45","SC",2015,"CI",609,486,0.4,0.002553191,194.4,603.053501436,24.557147664906,48.1320094232158,NA,1152.66067761807,990408.275532107,0.395833333,0.002517361,456.261517839599,161019.005541733,401.27173528886,786.492601166165,NA,650.661517839599,161622.059043169,402.022460869002,787.964023303245
"46","SC",2016,"CI",441,355,0.333333333,0.002136752,118.333333215,269.2841708,16.4098802798802,32.1633653485651,NA,588.200600436681,143523.432631461,0.318181818,0.001990295,187.154736395635,15504.5209849182,124.517151368469,244.053616682199,NA,305.488069610635,15773.8051557182,125.59381018075,246.16386795427
"47","SC",2017,"CI",256,228,0.608108108,0.003264557,138.648648624,169.704731088,13.0270768435593,25.5330706133763,NA,415.616851441242,116443.014775311,0.584415584,0.003195711,242.892964955275,40694.2675710573,201.728202220357,395.3872763519,NA,381.541613579275,40863.9723021453,202.148391787185,396.210847902883
"48","SC",2018,"CI",378,342,0.480836237,0.000872842,164.445993054,102.091091688,10.1040136425086,19.8038667393169,NA,1080.49140546006,1139629.68717722,0.449511401,0.000808663,485.693205436811,232139.803407102,481.808886807935,944.345418143553,NA,650.139198490811,232241.89449879,481.914820791797,944.553048751922
"49","SC",2019,"CI",348,306,0.8,0.000594796,244.8,55.694318256,7.46286260465781,14.6272107051293,NA,547.291139240506,271302.844059131,0.768683274,0.000635033,420.693544742582,160668.286259083,400.834487362406,785.635595230317,NA,665.493544742582,160723.980577339,400.903954304942,785.771750437687
"50","SC",2020,"CI",204,187,0.814569536423841,0.0010069733783606,152.324503311258,35.2128520678917,5.93404179863032,11.6307219253154,NA,1210.53924914676,2273424.86038658,0.773584906,0.001108553,936.454891260505,1364638.53033119,1168.17743957465,2289.62778156632,NA,1088.77939457176,1364673.74318326,1168.19251118267,2289.65732191802
"51","SC",2021,"CI",445,401,0.838383838383838,0.00138261610123082,336.191919191919,222.326051694017,14.9106019896588,29.2247798997313,NA,640.737489025461,632576.579077663,0.805825243,0.001534029,516.322442793152,412366.513813596,642.15770166961,1258.62909527244,NA,852.514361985071,412588.83986529,642.330786951155,1258.96834242426
"52","SC",2022,"CI",356,333,0.766467065868264,0.00107828495667204,255.233532934132,119.569940560406,10.9348040933711,21.4322160230074,NA,643.122080211546,523918.752997944,0.365079365079365,0.0018543713781809,234.790600712152,71567.9522781523,267.521872522888,524.34287014486,NA,490.024133646284,71687.5222187127,267.745256202071,524.78070215606
"53","SC",2023,"CI",356,292,0.573529411764706,0.0018118031526336,167.470588235294,154.481584006151,12.4290620726647,24.3609616624227,NA,893.734265734267,1259791.26462314,0.42417996311218,0.029257475540852,379.104167871253,286900.57103109,535.631002679168,1049.83676525117,NA,546.574756106547,287055.052615097,535.775188502693,1050.11936946528
"54","SC",1999,"EASTSIDE",434,301,0.942307692,0.002727231,283.634615292,247.089855831,15.7190920803652,30.8094204775158,NA,162.859496047015,70201.7233726159,0.713004484,0.000921753,116.119550943502,35777.9852958983,189.150694674638,370.735361562291,NA,399.754166235502,36025.0751517293,189.802726934387,372.013344791398
"55","SC",2000,"EASTSIDE",1194,1035,0.942307692,0.002727231,975.28846122,2921.478027975,54.0506986816544,105.939369416043,NA,448.051240276811,531345.452770513,0.743589744,0.000982804,333.166307056316,294514.066592096,542.691502229486,1063.67534436979,NA,1308.45476827632,297435.544620071,545.376516381179,1068.93797210711
"56","SC",2001,"EASTSIDE",548,385,0.942307692,0.002727231,362.78846142,404.243814975,20.1058154516299,39.4073982851946,NA,205.638257681484,111925.600117278,0.820224719,0.001675638,168.669582122445,75558.432786304,274.87894205687,538.762726431465,NA,531.458043542445,75962.6766012789,275.613273630424,540.202016315631
"57","SC",2002,"EASTSIDE",736,695,0.942307692,0.002727231,654.90384594,1317.320753775,36.2949136074878,71.138030670676,NA,276.185689148855,201894.24676704,0.608433735,0.001443892,168.040690402387,75141.2076914752,274.118966311117,537.273173969789,NA,822.944536342387,76458.5284452502,276.511353194132,541.962252260499
"58","SC",2003,"EASTSIDE",878,834,0.942307692,0.002727231,785.884615128,1896.941885436,43.5538963289853,85.3656368048112,NA,329.471515044422,287314.369175262,0.732620321,0.00105316,241.377527112201,154627.87971218,393.227516473835,770.725932288717,NA,1027.2621422402,156524.821597616,395.632179679075,775.439072170988
"59","SC",2004,"EASTSIDE",453,420,0.942307692,0.002727231,395.76923064,481.0835484,21.9336168563235,42.9898890383941,NA,169.98928965276,76482.9655098385,0.779661017,0.001468288,132.534022449778,46646.5269786848,215.978070596727,423.317018369585,NA,528.303253089778,47127.6105270848,217.088946119062,425.494334393361
"60","SC",2005,"EASTSIDE",744,697,0.942307692,0.002727231,656.788461324,1324.913364879,36.3993594020417,71.3427444280017,NA,279.187707509169,206307.105421565,0.82183908,0.000846356,229.447368686644,139584.415637386,373.609977968183,732.275556817639,NA,886.235830010644,140909.329002265,375.378913902027,735.742671247972
"61","SC",2006,"EASTSIDE",822,795,0.942307692,0.002727231,749.13461514,1723.678172775,41.5172033351838,81.3737185369603,NA,308.457386522227,251832.600263876,0.798076923,0.001564565,246.17272191228,160941.796442312,401.175518248948,786.304015767938,NA,995.30733705228,162665.474615087,403.318081190376,790.503439133137
"62","SC",2007,"EASTSIDE",2661,2611,0.942307692,0.002727231,2460.365383812,18592.409168151,136.353984790145,267.253810188684,NA,998.546357099325,2639113.47270778,0.894117647,0.001127039,892.81791923007,2113927.82557028,1453.93528933384,2849.71316709433,NA,3353.18330304207,2132520.23473843,1460.31511487707,2862.21762515906
"63","SC",2008,"EASTSIDE",902,786,0.942307692,0.002727231,740.653845912,1684.872402876,41.0471972596912,80.4525066289947,NA,338.477570125363,303236.44026659,0.693333333,0.002873273,234.677781840759,146969.589522129,383.366129857776,751.397614521241,NA,975.331627752759,148654.461925005,385.557339347865,755.692385121816
"64","SC",2009,"EASTSIDE",637,604,1,0,604,0,0,0,NA,239.035711939974,151233.213123994,0.558823529,0.003679698,133.578780103324,47994.4162865351,219.076279607207,429.389508030126,NA,737.578780103324,47994.4162865351,219.076279607207,429.389508030126
"65","SC",2010,"EASTSIDE",1209,1014,0.942307692,0.002727231,955.499999688,2804.128005276,52.9540178388383,103.789874964123,NA,453.680024702399,544779.700253821,0.748064385,0.006349351,339.381868665785,309624.753118459,556.439352596902,1090.62113108993,NA,1294.88186835378,312428.881123736,558.953380098676,1095.54862499341
"66","SC",2011,"EASTSIDE",491,489,0.942307692,0.002727231,460.788461388,652.138203951,25.5369967684338,50.0525136661303,NA,71.087542087542,14775.8886749292,0.718309859,0.002890583,51.0628823335589,7681.21961120349,87.6425673471715,171.779432000456,NA,511.851343721559,8333.35781515449,91.2872270098862,178.922964939377
"67","SC",2012,"EASTSIDE",540,524,0.942307692,0.002727231,493.769230608,748.832179056,27.3647981731275,53.6350044193298,NA,458.470588235294,1490481.06812281,0.745098039,0.001249519,341.605536233294,829597.023228434,910.822168827941,1785.21145090276,NA,835.374766841294,830345.85540749,911.233150959451,1786.01697588052
"68","SC",2013,"EASTSIDE",635,628,0.942307692,0.002727231,591.769230576,1075.576270704,32.7959794899314,64.2801198002655,NA,47.3701605288007,68725.1189085319,0.668711656,0.001367508,31.6769784922002,30829.2249583329,175.582530333553,344.141759453763,NA,623.4462090682,31904.8012290369,178.61915135012,350.093536646234
"69","SC",2014,"EASTSIDE",835,825,0.942307692,0.002727231,777.4038459,1856.221599375,43.0838902534927,84.4444248968456,NA,34.0652104079666,3250.74242732813,0.777777778,0.001382716,26.4951636582107,1972.5979170747,44.4139383197966,87.0513191068014,NA,803.899009558211,3828.8195164497,61.8774556397538,121.279813053917
"70","SC",2015,"EASTSIDE",769,758,0.942307692,0.002727231,714.269230536,1566.968752284,39.5849561359363,77.5865140264351,NA,51.5452898550725,68872.7351033432,0.731578947,0.00051813,37.7094488749837,36898.2836417379,192.089259568925,376.494948755093,NA,751.978679410984,38465.2523940219,196.125603616718,384.406183088767
"71","SC",2016,"EASTSIDE",1006,996,0.903846154,0.001704084,900.230769384,1690.478593344,41.1154301125988,80.5862430206937,NA,738.602917341977,1565888.80413708,0.834375,0.000433208,616.271809157212,1091057.72206736,1044.53708506082,2047.29268671921,NA,1516.50257854121,1092748.2006607,1045.34597175323,2048.87810463633
"72","SC",2017,"EASTSIDE",745,745,0.923076923,0.00061212,687.692307635,339.741903,18.4320889483531,36.126894338772,NA,808.650485436893,3209969.22588526,0.712121212,0.000623114,575.857163773709,1630236.38673198,1276.80710631324,2502.54192837395,NA,1263.54947140871,1630576.12863498,1276.94014293348,2502.80268014963
"73","SC",2018,"EASTSIDE",730,659,0.942307692,0.002727231,620.980769028,1184.384605911,34.4148893055172,67.4531830388136,NA,218.115746971736,204519.581919291,0.759197324,0.000613479,165.592891423203,118035.768999593,343.563340593249,673.384147562768,NA,786.573660451203,119220.153605504,345.282715474586,676.754122330189
"74","SC",2019,"EASTSIDE",675,675,0.942307692,0.002727231,636.0576921,1242.594624375,35.2504556619485,69.0908930974191,NA,437.387892376682,2196614.67277969,0.7875,0.000700183,344.442965246637,1363916.30114473,1167.86827217145,2289.02181345605,NA,980.500657346637,1365158.89576911,1168.40014368756,2290.06428162761
"75","SC",2020,"EASTSIDE",339,336,0.942307692,0.002727231,316.615384512,307.893470976,17.5468934850588,34.3919112307153,NA,60.5736677115987,19870.2791125859,0.722222222,0.001874928,43.7476488893605,10408.5704743652,102.022401826095,199.963907579146,NA,360.36303340136,10716.4639453412,103.520355222252,202.899896235614
"76","SC",2021,"EASTSIDE",693,678,0.942307692,0.002727231,638.884615176,1253.664455004,35.4071243537794,69.3979637334077,NA,85.1911846754696,15324.4256291858,0.897058824,0.000454898,76.4215039401436,12342.0605147264,111.094826678502,217.745860289864,NA,715.306119116144,13595.7249697304,116.600707415223,228.537386533837
"77","SC",2022,"EASTSIDE",349,339,0.942307692307692,0.00273143617305068,319.442307692308,313.899376443157,17.7172056612536,34.7257230960571,NA,12.8578947368421,2364.57411544783,0.946428571428571,0.000456770546056261,12.1690789473684,2119.16855883017,46.0344279733133,90.227478827694,NA,331.611386639676,2433.06793527333,49.3261384589684,96.6792313795782
"78","SC",2023,"EASTSIDE",225,203,0.782608695652174,0.000675128274372131,158.869565217391,27.8213610586011,5.27459581945396,10.3382078061298,NA,9.6854304635761,344.566589411021,0.872093023255814,0.000652320362832446,8.44659633451404,262.344784809936,16.1970609929683,31.7462395462179,NA,167.316161551905,290.166145868537,17.034263878094,33.3871572010642
"79","SC",1999,"NG",3209,3084,0.931843538,0.00026463,2873.805471192,2516.91074928,50.1688224824941,98.3308920656883,NA,3707.31759627751,2137459.19177732,0.579762829,0.001624253,2149.36493761933,744249.176772613,862.698775223782,1690.88959943861,NA,5023.17040881133,746766.087521893,864.156286514131,1693.7463215677
"80","SC",2000,"NG",6487,5410,0.879249923,0.001083362,4756.74208343,31707.9473522,178.06725513749,349.011820069481,NA,7494.35003024375,8734663.80244102,0.742647059,0.001415722,5565.65700907708,4909262.71515909,2215.68560837477,4342.74379241456,NA,10322.3990925071,4940970.66251129,2222.82942721912,4356.74567734948
"81","SC",2001,"NG",5305,5021,0.910305432,0.000504009,4570.643574072,12706.289157969,112.722176868481,220.935466662222,NA,6128.80020201065,5841564.47171638,0.734939759,0.001180626,4504.29894342486,3206485.49574364,1790.66621561464,3509.70578260469,NA,9074.94251749686,3219191.78490161,1794.21063002692,3516.65283485277
"82","SC",2002,"NG",3882,3608,0.8852749,0.000483635,3194.0718392,6295.79792864,79.3460643550769,155.518286135951,NA,4484.82608561835,3128019.55830498,0.756154697,0.000663255,3391.22230986844,1803922.67424167,1343.10188527962,2632.47969514806,NA,6585.29414906844,1810218.47217031,1345.44359680007,2637.06944972814
"83","SC",2003,"NG",4229,3621,0.892801917,0.000190272,3232.835741457,2494.778156352,49.9477542673542,97.8975983640142,NA,4885.71084906749,3712220.52860728,0.800101624,0.000522677,3909.06518473332,2390841.4591608,1546.234606766,3030.61982926136,NA,7141.90092619032,2393336.23731716,1547.0411233439,3032.20060175404
"84","SC",2004,"NG",4972,4578,0.901278568,0.000140119,4126.053284304,2936.625771996,54.1906428453843,106.213659976953,NA,5744.0894635998,5131220.02795985,0.720313763,0.000458911,4137.54669653423,2679839.6904804,1637.02159132994,3208.56231900668,NA,8263.59998083823,2682776.3162524,1637.91828741619,3210.31984333574
"85","SC",2005,"NG",4991,4462,0.91241422,0.000219545,4071.19224964,4371.01888298,66.1136815113181,129.582815762183,NA,5766.03992615177,5170511.84644072,0.657454441,0.000926782,3790.9085564318,2270539.69089065,1506.83100940041,2953.3887784248,NA,7862.1008060718,2274910.70977363,1508.28071318758,2956.23019784766
"86","SC",2006,"NG",3683,3243,0.918060327,0.000131744,2977.269640461,1385.558103456,37.2230856251332,72.9572478252611,NA,4254.92387257403,2815540.86738677,0.59946612,0.000772047,2550.68270478733,1027942.88157125,1013.8751804691,1987.19535371943,NA,5527.95234524833,1029328.4396747,1014.55824853712,1988.53416713275
"87","SC",2007,"NG",3175,2816,0.963772908,6.57527e-05,2713.984508928,521.4094426112,22.834391662823,44.7554076591331,NA,3668.03782118451,2092405.5197583,0.695512806,0.000830489,2551.16727752616,1025087.72901578,1012.46616191149,1984.43367734651,NA,5265.15178645416,1025609.13845839,1012.72362392628,1984.93830289552
"88","SC",2008,"NG",2762,2366,0.954138839,7.63663e-05,2257.492493074,427.4951872828,20.6759567440735,40.5248752183841,NA,3190.90408255484,1583455.07484616,0.694063927,0.000974033,2214.69141821834,774249.289711046,879.914364987324,1724.63215537516,NA,4472.18391129234,774676.784898329,880.157250097009,1725.10821019014
"89","SC",2009,"NG",1655,1435,0.823175519,0.00018425,1181.256869765,379.41220625,19.478506263315,38.1778722760973,NA,1912.00081702689,568531.319115232,0.673834961,0.000397435,1288.37299597328,259822.542486311,509.727910248508,999.066704087077,NA,2469.62986573828,260201.954692561,510.099945787648,999.79589374379
"90","SC",2010,"NG",1667,1370,0.856208291,0.000143158,1173.00535867,268.6932502,16.3918653666994,32.1280561187309,NA,1925.86426705971,576805.77170519,0.676178744,0.000401763,1302.22848121491,265447.664102919,515.216133387649,1009.82362143979,NA,2475.23383988491,265716.357353119,515.476825233802,1010.33457745825
"91","SC",2011,"NG",1572,1223,0.793151063,0.000232383,970.023750049,347.581992207,18.6435509548744,36.5413598715539,NA,2275.67840909091,892264.959117483,0.493975715,0.000647574,1124.12986924074,221654.770435567,470.802262564197,922.772434625826,NA,2094.15361928974,222002.352427774,471.171255943923,923.49566165009
"92","SC",2012,"NG",1193,860,0.886725603,0.000154054,762.58401858,113.9383384,10.6741902924765,20.921412973254,NA,949.130104681928,240497.985542594,0.620689687,0.000451889,589.115267597303,93168.9784501622,305.235938988452,598.262440417367,NA,1351.6992861773,93282.9167885622,305.42252174416,598.628142618555
"93","SC",2013,"NG",1672,1258,0.816325595,0.000153468,1026.93759851,242.872931952,15.5843810256295,30.5453868102338,NA,2602.96202531646,2110427.89504745,0.784812228,0.000261833,2042.836426488,1302202.95152236,1141.14107432971,2236.63650568623,NA,3069.774024998,1302445.82445431,1141.24748606703,2236.84507269138
"94","SC",2014,"NG",1570,1220,0.843002741,0.000173915,1028.46334402,258.855086,16.0889740505726,31.5343891391224,NA,3083.28812107367,2945178.43906103,0.677373362,0.000413899,2088.53724058634,1356503.78754588,1164.69042562643,2282.79323422781,NA,3117.00058460634,1356762.64263188,1164.8015464584,2283.01103105846
"95","SC",2015,"NG",2088,1742,0.828994369,0.000336729,1444.108190798,1021.825701156,31.9660085271214,62.653376713158,NA,1923.77528089888,1041844.51753997,0.726164147,0.000385368,1396.97663587362,551207.290061329,742.433357319921,1455.16938034704,NA,2841.08482667162,552229.115762485,743.121198568904,1456.51754919505
"96","SC",2016,"NG",2900,2162,0.852560981,0.000105987,1843.236840922,495.409098828,22.2577873749391,43.6252632548807,NA,2935.53144997659,2018848.2847185,0.606642329,0.000530283,1780.81763566654,748606.473001254,865.220476526795,1695.83213399252,NA,3624.05447658854,749101.882100082,865.506719846866,1696.39317089986
"97","SC",2017,"NG",1281,859,0.827405755,0.000303841,710.741543545,224.198500921,14.9732595289403,29.3475886767229,NA,1309.54128440367,666136.047787057,0.672333946,0.001039156,880.449059193027,303589.698960359,550.989744877669,1079.93989996023,NA,1591.19060273803,303813.89746128,551.193158031992,1080.3385897427
"98","SC",2018,"NG",2876,1955,0.825213299,0.00016989,1613.291999545,649.32382725,25.4818332788283,49.9443932265034,NA,2808.95900214702,2622776.24162904,0.560362447,0.000674949,1574.03513996578,830663.422394242,911.407385527593,1786.35847563408,NA,3187.32713951078,831312.746221492,911.763536352212,1787.05653125034
"99","SC",2019,"NG",3435,2629,0.780212439,0.000188856,2051.178502131,1305.304872696,36.1290032065099,70.8128462847593,NA,3945.75703356367,2905309.87921552,0.51586905,0.000695677,2035.49393243531,786015.763758753,886.575300670368,1737.68758931392,NA,4086.67243456631,787321.068631449,887.311145332599,1739.12984485189
"100","SC",2020,"NG",1464,1008,0.833917315493178,0.000291577318765957,840.588654017124,296.261216814613,17.2122403194533,33.7359910261284,NA,1757.73372309328,866649.66309017,0.539733607668299,0.000940989547051749,948.707963685365,256188.580705165,506.150748992002,992.055468024324,NA,1789.29661770249,256484.841921979,506.443325478754,992.628917938358
"101","SC",2021,"NG",2146,1540,0.894774065741362,0.000141371527054107,1377.9520612417,335.27671356152,18.3105628958129,35.8887032757933,NA,2319.75365011946,1685346.16150104,0.651726119404406,0.00134307209876024,1511.84404436656,725336.573564967,851.666938165952,1669.26719880527,NA,2889.79610560826,725671.850278529,851.863751006303,1669.65295197235
"102","SC",2022,"NG",1639,1163,0.860437774573005,0.000153364764573257,1000.6891318284,207.436426254086,14.4026534449068,28.2292007520173,NA,1863.28421052632,1425446.65366993,0.611157462080819,0.000754425455948417,1138.76004924053,536118.116777225,732.200871876854,1435.11370887863,NA,2139.44918106893,536325.553203479,732.342510853684,1435.39132127322
"103","SC",2023,"NG",2176,1614,0.927912587283935,0.00013877762996674,1497.65091587627,361.515170952838,19.0135522970548,37.2665625022274,NA,1793.29804906316,1264837.93290096,0.735055596110109,0.000551696506338021,1318.17376645722,685872.464047134,828.174174945786,1623.22138289374,NA,2815.82468233349,686233.979218087,828.39240654299,1623.64911682426
"104","SC",1999,"NORTHEAST",1736,1626,0.876190476,0.001043084,1424.685713976,2757.784753584,52.514614666624,102.928644746583,NA,3114.84339965888,3312896.09508709,0.713004484,0.000921753,2220.89731091458,1696191.60770673,1302.37921040945,2552.66325240251,NA,3645.58302489058,1698949.39246031,1303.43752917442,2554.73755718186
"105","SC",2000,"NORTHEAST",2051,1877,0.911764706,0.000796533,1711.382353162,2806.288511757,52.9744137462322,103.829850942615,NA,3680.03675846795,4624232.84448379,0.743589744,0.000982804,2736.43759113977,2574711.72195271,1604.59082695643,3144.9980208346,NA,4447.81994430177,2577518.01046447,1605.4650449214,3146.71148804594
"106","SC",2001,"NORTHEAST",1891,1787,0.950819672,0.00077936,1699.114753864,2488.78406384,49.8877145581956,97.7799205340633,NA,3392.95441748556,3930894.88833515,0.820224719,0.001675638,2782.9850836619,2670459.54567812,1634.15407648059,3202.94198990195,NA,4482.0998375259,2672948.32974196,1634.9153891691,3204.43416277144
"107","SC",2002,"NORTHEAST",1913,1782,0.877192982,0.001923669,1563.157893924,6108.657077556,78.157898369621,153.189480804457,NA,3432.42823937064,4022891.44286675,0.608433735,0.001443892,2088.40513379975,1512060.58585902,1229.65872739513,2410.13110569446,NA,3651.56302772375,1518169.24293658,1232.14010686146,2414.99460944847
"108","SC",2003,"NORTHEAST",3121,3026,0.858695652,0.001333378,2598.413042952,12209.310331528,110.495748024655,216.571666128323,NA,5599.89991378765,10707692.9897857,0.732620321,0.00105316,4102.60047240698,5791470.03065191,2406.5473256622,4716.83275829792,NA,6701.01351535898,5803679.34098344,2409.08267624493,4721.80204544006
"109","SC",2004,"NORTHEAST",1756,1598,0.775641026,0.001122723,1239.474359548,2866.989943692,53.544280214529,104.946789220477,NA,3150.72869228167,3389669.8185419,0.779661017,0.001468288,2456.50033651541,2080035.84455129,1442.23293699433,2826.77655650889,NA,3695.97469606341,2082902.83449498,1443.22653609715,2828.72401075042
"110","SC",2005,"NORTHEAST",4080,3881,0.932773109,0.000531419,3620.092436029,8004.318536459,89.4668571956062,175.355040103388,NA,7320.59969505082,18299056.5595394,0.82183908,0.000846356,6016.35491842884,12420383.8784048,3524.2565000869,6907.54274017033,NA,9636.44735445784,12428388.1969412,3525.39192104101,6909.76816524039
"111","SC",2006,"NORTHEAST",1667,1605,0.866071429,0.00104497,1390.044643545,2691.86884425,51.8832231482394,101.691117370549,NA,2991.03914011022,3054777.42837382,0.798076923,0.001564565,2387.07931351173,1964446.02526434,1401.58696671464,2747.11045476069,NA,3777.12395705673,1967137.89410859,1402.54693116081,2748.99198507518
"112","SC",2007,"NORTHEAST",1731,1552,0.620253165,0.003019733,962.63291208,7273.642956032,85.2856550425217,167.159883883342,NA,3105.87207650318,3293840.07423816,0.894117647,0.001127039,2777.01503292603,2647832.6816066,1627.2162368925,3189.3438243093,NA,3739.64794500603,2655106.32456263,1629.44969991793,3193.72141183914
